Name,Def,DefExpanded,CheckResult,IsScriptCreated,FieldNames,MeasureNames,VariableNames,FunctionNames,IsUsed,UseCount,QsdaVersion,MetaId
fRolling0to360Flag,"If(NetWorkDays($1, '43907.563136574', '1/1/2010','1/1/2013','1/1/2014','1/1/2015','1/1/2016','1/1/2018','1/1/2019','1/1/2020','1/1/2021','1/15/2018','1/16/2012','1/16/2017','1/16/2023','1/17/2011','1/17/2022','1/18/2010','1/18/2016','1/18/2021','1/19/2015','1/2/2012','1/2/2017','1/2/2023','1/20/2014','1/20/2020','1/21/2013','1/21/2019','10/10/2011','10/10/2016','10/10/2022','10/11/2010','10/11/2021','10/12/2015','10/12/2020','10/13/2014','10/14/2013','10/14/2019','10/8/2012','10/8/2018','10/9/2017','10/9/2023','11/10/2017','11/10/2023','11/11/2010','11/11/2011','11/11/2013','11/11/2014','11/11/2015','11/11/2016','11/11/2019','11/11/2020','11/11/2021','11/11/2022','11/12/2012','11/12/2018','11/22/2012','11/22/2018','11/23/2017','11/23/2023','11/24/2011','11/24/2016','11/24/2022','11/25/2010','11/25/2021','11/26/2015','11/26/2020','11/27/2014','11/28/2013','11/28/2019','12/24/2021','12/25/2010','12/25/2012','12/25/2013','12/25/2014','12/25/2015','12/25/2017','12/25/2018','12/25/2019','12/25/2020','12/25/2023','12/26/2011','12/26/2016','12/26/2022','12/31/2010','12/31/2021','2/15/2010','2/15/2016','2/15/2021','2/16/2015','2/17/2014','2/17/2020','2/18/2013','2/18/2019','2/19/2018','2/20/2012','2/20/2017','2/20/2023','2/21/2011','2/21/2022','5/25/2015','5/25/2020','5/26/2014','5/27/2013','5/27/2019','5/28/2012','5/28/2018','5/29/2017','5/29/2023','5/30/2011','5/30/2016','5/30/2022','5/31/2010','5/31/2021','7/3/2015','7/3/2020','7/4/2011','7/4/2012','7/4/2013','7/4/2014','7/4/2016','7/4/2017','7/4/2018','7/4/2019','7/4/2022','7/4/2023','7/5/2010','7/5/2021','9/1/2014','9/2/2013','9/2/2019','9/3/2012','9/3/2018','9/4/2017','9/4/2023','9/5/2011','9/5/2016','9/5/2022','9/6/2010','9/6/2021','9/7/2015','9/7/2020') >= 0 AND NetWorkDays($1, '43907.563136574', '1/1/2010','1/1/2013','1/1/2014','1/1/2015','1/1/2016','1/1/2018','1/1/2019','1/1/2020','1/1/2021','1/15/2018','1/16/2012','1/16/2017','1/16/2023','1/17/2011','1/17/2022','1/18/2010','1/18/2016','1/18/2021','1/19/2015','1/2/2012','1/2/2017','1/2/2023','1/20/2014','1/20/2020','1/21/2013','1/21/2019','10/10/2011','10/10/2016','10/10/2022','10/11/2010','10/11/2021','10/12/2015','10/12/2020','10/13/2014','10/14/2013','10/14/2019','10/8/2012','10/8/2018','10/9/2017','10/9/2023','11/10/2017','11/10/2023','11/11/2010','11/11/2011','11/11/2013','11/11/2014','11/11/2015','11/11/2016','11/11/2019','11/11/2020','11/11/2021','11/11/2022','11/12/2012','11/12/2018','11/22/2012','11/22/2018','11/23/2017','11/23/2023','11/24/2011','11/24/2016','11/24/2022','11/25/2010','11/25/2021','11/26/2015','11/26/2020','11/27/2014','11/28/2013','11/28/2019','12/24/2021','12/25/2010','12/25/2012','12/25/2013','12/25/2014','12/25/2015','12/25/2017','12/25/2018','12/25/2019','12/25/2020','12/25/2023','12/26/2011','12/26/2016','12/26/2022','12/31/2010','12/31/2021','2/15/2010','2/15/2016','2/15/2021','2/16/2015','2/17/2014','2/17/2020','2/18/2013','2/18/2019','2/19/2018','2/20/2012','2/20/2017','2/20/2023','2/21/2011','2/21/2022','5/25/2015','5/25/2020','5/26/2014','5/27/2013','5/27/2019','5/28/2012','5/28/2018','5/29/2017','5/29/2023','5/30/2011','5/30/2016','5/30/2022','5/31/2010','5/31/2021','7/3/2015','7/3/2020','7/4/2011','7/4/2012','7/4/2013','7/4/2014','7/4/2016','7/4/2017','7/4/2018','7/4/2019','7/4/2022','7/4/2023','7/5/2010','7/5/2021','9/1/2014','9/2/2013','9/2/2019','9/3/2012','9/3/2018','9/4/2017','9/4/2023','9/5/2011','9/5/2016','9/5/2022','9/6/2010','9/6/2021','9/7/2015','9/7/2020') <= 360, 'Yes', 'No')","If(NetWorkDays($1, '43907.563136574', '1/1/2010','1/1/2013','1/1/2014','1/1/2015','1/1/2016','1/1/2018','1/1/2019','1/1/2020','1/1/2021','1/15/2018','1/16/2012','1/16/2017','1/16/2023','1/17/2011','1/17/2022','1/18/2010','1/18/2016','1/18/2021','1/19/2015','1/2/2012','1/2/2017','1/2/2023','1/20/2014','1/20/2020','1/21/2013','1/21/2019','10/10/2011','10/10/2016','10/10/2022','10/11/2010','10/11/2021','10/12/2015','10/12/2020','10/13/2014','10/14/2013','10/14/2019','10/8/2012','10/8/2018','10/9/2017','10/9/2023','11/10/2017','11/10/2023','11/11/2010','11/11/2011','11/11/2013','11/11/2014','11/11/2015','11/11/2016','11/11/2019','11/11/2020','11/11/2021','11/11/2022','11/12/2012','11/12/2018','11/22/2012','11/22/2018','11/23/2017','11/23/2023','11/24/2011','11/24/2016','11/24/2022','11/25/2010','11/25/2021','11/26/2015','11/26/2020','11/27/2014','11/28/2013','11/28/2019','12/24/2021','12/25/2010','12/25/2012','12/25/2013','12/25/2014','12/25/2015','12/25/2017','12/25/2018','12/25/2019','12/25/2020','12/25/2023','12/26/2011','12/26/2016','12/26/2022','12/31/2010','12/31/2021','2/15/2010','2/15/2016','2/15/2021','2/16/2015','2/17/2014','2/17/2020','2/18/2013','2/18/2019','2/19/2018','2/20/2012','2/20/2017','2/20/2023','2/21/2011','2/21/2022','5/25/2015','5/25/2020','5/26/2014','5/27/2013','5/27/2019','5/28/2012','5/28/2018','5/29/2017','5/29/2023','5/30/2011','5/30/2016','5/30/2022','5/31/2010','5/31/2021','7/3/2015','7/3/2020','7/4/2011','7/4/2012','7/4/2013','7/4/2014','7/4/2016','7/4/2017','7/4/2018','7/4/2019','7/4/2022','7/4/2023','7/5/2010','7/5/2021','9/1/2014','9/2/2013','9/2/2019','9/3/2012','9/3/2018','9/4/2017','9/4/2023','9/5/2011','9/5/2016','9/5/2022','9/6/2010','9/6/2021','9/7/2015','9/7/2020') >= 0 AND NetWorkDays($1, '43907.563136574', '1/1/2010','1/1/2013','1/1/2014','1/1/2015','1/1/2016','1/1/2018','1/1/2019','1/1/2020','1/1/2021','1/15/2018','1/16/2012','1/16/2017','1/16/2023','1/17/2011','1/17/2022','1/18/2010','1/18/2016','1/18/2021','1/19/2015','1/2/2012','1/2/2017','1/2/2023','1/20/2014','1/20/2020','1/21/2013','1/21/2019','10/10/2011','10/10/2016','10/10/2022','10/11/2010','10/11/2021','10/12/2015','10/12/2020','10/13/2014','10/14/2013','10/14/2019','10/8/2012','10/8/2018','10/9/2017','10/9/2023','11/10/2017','11/10/2023','11/11/2010','11/11/2011','11/11/2013','11/11/2014','11/11/2015','11/11/2016','11/11/2019','11/11/2020','11/11/2021','11/11/2022','11/12/2012','11/12/2018','11/22/2012','11/22/2018','11/23/2017','11/23/2023','11/24/2011','11/24/2016','11/24/2022','11/25/2010','11/25/2021','11/26/2015','11/26/2020','11/27/2014','11/28/2013','11/28/2019','12/24/2021','12/25/2010','12/25/2012','12/25/2013','12/25/2014','12/25/2015','12/25/2017','12/25/2018','12/25/2019','12/25/2020','12/25/2023','12/26/2011','12/26/2016','12/26/2022','12/31/2010','12/31/2021','2/15/2010','2/15/2016','2/15/2021','2/16/2015','2/17/2014','2/17/2020','2/18/2013','2/18/2019','2/19/2018','2/20/2012','2/20/2017','2/20/2023','2/21/2011','2/21/2022','5/25/2015','5/25/2020','5/26/2014','5/27/2013','5/27/2019','5/28/2012','5/28/2018','5/29/2017','5/29/2023','5/30/2011','5/30/2016','5/30/2022','5/31/2010','5/31/2021','7/3/2015','7/3/2020','7/4/2011','7/4/2012','7/4/2013','7/4/2014','7/4/2016','7/4/2017','7/4/2018','7/4/2019','7/4/2022','7/4/2023','7/5/2010','7/5/2021','9/1/2014','9/2/2013','9/2/2019','9/3/2012','9/3/2018','9/4/2017','9/4/2023','9/5/2011','9/5/2016','9/5/2022','9/6/2010','9/6/2021','9/7/2015','9/7/2020') <= 360, 'Yes', 'No')","Bad field name(s) ""$1"" ""$1"" ",False,,,,"if, networkdays",False,0,3.4.5,653
fPreviousMonthFlag,"If($1 >= MonthStart('43907.563136574',-1) AND $1 <= MonthEnd('43907.563136574',-1), 'Yes', 'No')","If($1 >= MonthStart('43907.563136574',-1) AND $1 <= MonthEnd('43907.563136574',-1), 'Yes', 'No')","Bad field name(s) ""$1"" ""$1"" ",False,,,,"if, monthend, monthstart",False,0,3.4.5,654
fRolling361to720Flag,"If(NetWorkDays($1, '43907.563136574', '1/1/2010','1/1/2013','1/1/2014','1/1/2015','1/1/2016','1/1/2018','1/1/2019','1/1/2020','1/1/2021','1/15/2018','1/16/2012','1/16/2017','1/16/2023','1/17/2011','1/17/2022','1/18/2010','1/18/2016','1/18/2021','1/19/2015','1/2/2012','1/2/2017','1/2/2023','1/20/2014','1/20/2020','1/21/2013','1/21/2019','10/10/2011','10/10/2016','10/10/2022','10/11/2010','10/11/2021','10/12/2015','10/12/2020','10/13/2014','10/14/2013','10/14/2019','10/8/2012','10/8/2018','10/9/2017','10/9/2023','11/10/2017','11/10/2023','11/11/2010','11/11/2011','11/11/2013','11/11/2014','11/11/2015','11/11/2016','11/11/2019','11/11/2020','11/11/2021','11/11/2022','11/12/2012','11/12/2018','11/22/2012','11/22/2018','11/23/2017','11/23/2023','11/24/2011','11/24/2016','11/24/2022','11/25/2010','11/25/2021','11/26/2015','11/26/2020','11/27/2014','11/28/2013','11/28/2019','12/24/2021','12/25/2010','12/25/2012','12/25/2013','12/25/2014','12/25/2015','12/25/2017','12/25/2018','12/25/2019','12/25/2020','12/25/2023','12/26/2011','12/26/2016','12/26/2022','12/31/2010','12/31/2021','2/15/2010','2/15/2016','2/15/2021','2/16/2015','2/17/2014','2/17/2020','2/18/2013','2/18/2019','2/19/2018','2/20/2012','2/20/2017','2/20/2023','2/21/2011','2/21/2022','5/25/2015','5/25/2020','5/26/2014','5/27/2013','5/27/2019','5/28/2012','5/28/2018','5/29/2017','5/29/2023','5/30/2011','5/30/2016','5/30/2022','5/31/2010','5/31/2021','7/3/2015','7/3/2020','7/4/2011','7/4/2012','7/4/2013','7/4/2014','7/4/2016','7/4/2017','7/4/2018','7/4/2019','7/4/2022','7/4/2023','7/5/2010','7/5/2021','9/1/2014','9/2/2013','9/2/2019','9/3/2012','9/3/2018','9/4/2017','9/4/2023','9/5/2011','9/5/2016','9/5/2022','9/6/2010','9/6/2021','9/7/2015','9/7/2020') > 360 AND NetWorkDays($1, '43907.563136574', '1/1/2010','1/1/2013','1/1/2014','1/1/2015','1/1/2016','1/1/2018','1/1/2019','1/1/2020','1/1/2021','1/15/2018','1/16/2012','1/16/2017','1/16/2023','1/17/2011','1/17/2022','1/18/2010','1/18/2016','1/18/2021','1/19/2015','1/2/2012','1/2/2017','1/2/2023','1/20/2014','1/20/2020','1/21/2013','1/21/2019','10/10/2011','10/10/2016','10/10/2022','10/11/2010','10/11/2021','10/12/2015','10/12/2020','10/13/2014','10/14/2013','10/14/2019','10/8/2012','10/8/2018','10/9/2017','10/9/2023','11/10/2017','11/10/2023','11/11/2010','11/11/2011','11/11/2013','11/11/2014','11/11/2015','11/11/2016','11/11/2019','11/11/2020','11/11/2021','11/11/2022','11/12/2012','11/12/2018','11/22/2012','11/22/2018','11/23/2017','11/23/2023','11/24/2011','11/24/2016','11/24/2022','11/25/2010','11/25/2021','11/26/2015','11/26/2020','11/27/2014','11/28/2013','11/28/2019','12/24/2021','12/25/2010','12/25/2012','12/25/2013','12/25/2014','12/25/2015','12/25/2017','12/25/2018','12/25/2019','12/25/2020','12/25/2023','12/26/2011','12/26/2016','12/26/2022','12/31/2010','12/31/2021','2/15/2010','2/15/2016','2/15/2021','2/16/2015','2/17/2014','2/17/2020','2/18/2013','2/18/2019','2/19/2018','2/20/2012','2/20/2017','2/20/2023','2/21/2011','2/21/2022','5/25/2015','5/25/2020','5/26/2014','5/27/2013','5/27/2019','5/28/2012','5/28/2018','5/29/2017','5/29/2023','5/30/2011','5/30/2016','5/30/2022','5/31/2010','5/31/2021','7/3/2015','7/3/2020','7/4/2011','7/4/2012','7/4/2013','7/4/2014','7/4/2016','7/4/2017','7/4/2018','7/4/2019','7/4/2022','7/4/2023','7/5/2010','7/5/2021','9/1/2014','9/2/2013','9/2/2019','9/3/2012','9/3/2018','9/4/2017','9/4/2023','9/5/2011','9/5/2016','9/5/2022','9/6/2010','9/6/2021','9/7/2015','9/7/2020') <= 720, 'Yes', 'No')","If(NetWorkDays($1, '43907.563136574', '1/1/2010','1/1/2013','1/1/2014','1/1/2015','1/1/2016','1/1/2018','1/1/2019','1/1/2020','1/1/2021','1/15/2018','1/16/2012','1/16/2017','1/16/2023','1/17/2011','1/17/2022','1/18/2010','1/18/2016','1/18/2021','1/19/2015','1/2/2012','1/2/2017','1/2/2023','1/20/2014','1/20/2020','1/21/2013','1/21/2019','10/10/2011','10/10/2016','10/10/2022','10/11/2010','10/11/2021','10/12/2015','10/12/2020','10/13/2014','10/14/2013','10/14/2019','10/8/2012','10/8/2018','10/9/2017','10/9/2023','11/10/2017','11/10/2023','11/11/2010','11/11/2011','11/11/2013','11/11/2014','11/11/2015','11/11/2016','11/11/2019','11/11/2020','11/11/2021','11/11/2022','11/12/2012','11/12/2018','11/22/2012','11/22/2018','11/23/2017','11/23/2023','11/24/2011','11/24/2016','11/24/2022','11/25/2010','11/25/2021','11/26/2015','11/26/2020','11/27/2014','11/28/2013','11/28/2019','12/24/2021','12/25/2010','12/25/2012','12/25/2013','12/25/2014','12/25/2015','12/25/2017','12/25/2018','12/25/2019','12/25/2020','12/25/2023','12/26/2011','12/26/2016','12/26/2022','12/31/2010','12/31/2021','2/15/2010','2/15/2016','2/15/2021','2/16/2015','2/17/2014','2/17/2020','2/18/2013','2/18/2019','2/19/2018','2/20/2012','2/20/2017','2/20/2023','2/21/2011','2/21/2022','5/25/2015','5/25/2020','5/26/2014','5/27/2013','5/27/2019','5/28/2012','5/28/2018','5/29/2017','5/29/2023','5/30/2011','5/30/2016','5/30/2022','5/31/2010','5/31/2021','7/3/2015','7/3/2020','7/4/2011','7/4/2012','7/4/2013','7/4/2014','7/4/2016','7/4/2017','7/4/2018','7/4/2019','7/4/2022','7/4/2023','7/5/2010','7/5/2021','9/1/2014','9/2/2013','9/2/2019','9/3/2012','9/3/2018','9/4/2017','9/4/2023','9/5/2011','9/5/2016','9/5/2022','9/6/2010','9/6/2021','9/7/2015','9/7/2020') > 360 AND NetWorkDays($1, '43907.563136574', '1/1/2010','1/1/2013','1/1/2014','1/1/2015','1/1/2016','1/1/2018','1/1/2019','1/1/2020','1/1/2021','1/15/2018','1/16/2012','1/16/2017','1/16/2023','1/17/2011','1/17/2022','1/18/2010','1/18/2016','1/18/2021','1/19/2015','1/2/2012','1/2/2017','1/2/2023','1/20/2014','1/20/2020','1/21/2013','1/21/2019','10/10/2011','10/10/2016','10/10/2022','10/11/2010','10/11/2021','10/12/2015','10/12/2020','10/13/2014','10/14/2013','10/14/2019','10/8/2012','10/8/2018','10/9/2017','10/9/2023','11/10/2017','11/10/2023','11/11/2010','11/11/2011','11/11/2013','11/11/2014','11/11/2015','11/11/2016','11/11/2019','11/11/2020','11/11/2021','11/11/2022','11/12/2012','11/12/2018','11/22/2012','11/22/2018','11/23/2017','11/23/2023','11/24/2011','11/24/2016','11/24/2022','11/25/2010','11/25/2021','11/26/2015','11/26/2020','11/27/2014','11/28/2013','11/28/2019','12/24/2021','12/25/2010','12/25/2012','12/25/2013','12/25/2014','12/25/2015','12/25/2017','12/25/2018','12/25/2019','12/25/2020','12/25/2023','12/26/2011','12/26/2016','12/26/2022','12/31/2010','12/31/2021','2/15/2010','2/15/2016','2/15/2021','2/16/2015','2/17/2014','2/17/2020','2/18/2013','2/18/2019','2/19/2018','2/20/2012','2/20/2017','2/20/2023','2/21/2011','2/21/2022','5/25/2015','5/25/2020','5/26/2014','5/27/2013','5/27/2019','5/28/2012','5/28/2018','5/29/2017','5/29/2023','5/30/2011','5/30/2016','5/30/2022','5/31/2010','5/31/2021','7/3/2015','7/3/2020','7/4/2011','7/4/2012','7/4/2013','7/4/2014','7/4/2016','7/4/2017','7/4/2018','7/4/2019','7/4/2022','7/4/2023','7/5/2010','7/5/2021','9/1/2014','9/2/2013','9/2/2019','9/3/2012','9/3/2018','9/4/2017','9/4/2023','9/5/2011','9/5/2016','9/5/2022','9/6/2010','9/6/2021','9/7/2015','9/7/2020') <= 720, 'Yes', 'No')","Bad field name(s) ""$1"" ""$1"" ",False,,,,"if, networkdays",False,0,3.4.5,655
fCurrentMonthFlag,"If($1 >= MonthStart('43907.563136574') AND $1 <= MonthEnd('43907.563136574'), 'Yes', 'No')","If($1 >= MonthStart('43907.563136574') AND $1 <= MonthEnd('43907.563136574'), 'Yes', 'No')","Bad field name(s) ""$1"" ""$1"" ",False,,,,"if, monthend, monthstart",False,0,3.4.5,656
fCurrentYearFlag,"If($1 >= YearStart('43907.563136574') AND $1 <= YearEnd('43907.563136574'), 'Yes', 'No')","If($1 >= YearStart('43907.563136574') AND $1 <= YearEnd('43907.563136574'), 'Yes', 'No')","Bad field name(s) ""$1"" ""$1"" ",False,,,,"if, yearend, yearstart",False,0,3.4.5,657
fPreviousYearFlag,"If($1 >= YearStart('43907.563136574',-1) AND $1 <= YearEnd('43907.563136574',-1), 'Yes', 'No')","If($1 >= YearStart('43907.563136574',-1) AND $1 <= YearEnd('43907.563136574',-1), 'Yes', 'No')","Bad field name(s) ""$1"" ""$1"" ",False,,,,"if, yearend, yearstart",False,0,3.4.5,658
fRolling12MonthFlag,"If($1 > '43907.563136574', 'No', If($1 >= AddMonths(MonthEnd('43907.563136574'),-12,1), 'Yes', 'No'))","If($1 > '43907.563136574', 'No', If($1 >= AddMonths(MonthEnd('43907.563136574'),-12,1), 'Yes', 'No'))","Bad field name(s) ""$1"" ""$1"" ",False,,,,"addmonths, if, monthend",False,0,3.4.5,659
fLYSameMonthFlag,"If(InMonth($1, '43907.563136574', -12), 'Yes', 'No')","If(InMonth($1, '43907.563136574', -12), 'Yes', 'No')","Bad field name(s) ""$1"" ",False,,,,"if, inmonth",False,0,3.4.5,660
vTPODateToggle,"If(NOT (wildmatch(GetFieldSelections(Channel),'*Wholesale*') OR wildmatch(concat(Channel, ','),'*Wholesale*')),'Application',
	If('$(vTPODimensionToggle)'='NonTPO','Application','Registration'))","If(NOT (wildmatch(GetFieldSelections(Channel),'*Wholesale*') OR wildmatch(concat(Channel, ','),'*Wholesale*')),'Application',
	If('NonTPO'='NonTPO','Application','Registration'))","Bad field name(s) ""Channel"" ""Channel"" ",False,,,vTPODimensionToggle,"concat, getfieldselections, if, wildmatch",True,23,3.4.5,661
ClimberCustomReportdbb444f49e66483dbc2b78c0386bf84b,,,,False,,,,,False,0,3.4.5,662
vTurnTime1,,,,False,,,,,True,3,3.4.5,663
vTurnTime2,,,,False,,,,,True,3,3.4.5,664
vTurnTime15,,,,False,,,,,True,3,3.4.5,665
vTurnTime19,,,,False,,,,,True,3,3.4.5,666
ClimberCustomReportNRJYMam,,,,False,,,,,False,0,3.4.5,667
ClimberCustomReportUcpDN,,,,False,,,,,False,0,3.4.5,668
vTurnTime20,,,,False,,,,,True,3,3.4.5,669
vLineDimension,"=If('$(vLineAdditionalToggle)'='Additional Fields' AND GetSelectedCount(LineAdditional)>0,'$(=SubField(GetFieldSelections(LineAdditional,', ',$(=Count({1}LineAdditional))),', ',1))','$(=SubField(GetFieldSelections(LineDimensions,', ',$(=Count({1}LineDimensions))),', ',1))')","=If('Standard Fields'='Additional Fields' AND GetSelectedCount(LineAdditional)>0,'-','-')","Bad field name(s) ""LineAdditional"" ",False,,,vLineAdditionalToggle,"count, getfieldselections, getselectedcount, if, subfield",True,3,3.4.5,670
vTurnTime21,,,,False,,,,,True,3,3.4.5,671
vTurnTime22,,,,False,,,,,True,3,3.4.5,672
vTurnTime23,,,,False,,,,,True,3,3.4.5,673
vTurnTime24,,,,False,,,,,True,3,3.4.5,674
vTurnTime25,,,,False,,,,,True,3,3.4.5,675
vEnd25,,,,False,,,,,True,3,3.4.5,676
vTurnTime17,,,,False,,,,,True,3,3.4.5,677
vTurnTime18,,,,False,,,,,True,3,3.4.5,678
vStart16,,,,False,,,,,True,3,3.4.5,679
vStart17,,,,False,,,,,True,3,3.4.5,680
vStart18,,,,False,,,,,True,3,3.4.5,681
vStart19,,,,False,,,,,True,3,3.4.5,682
vStart20,,,,False,,,,,True,3,3.4.5,683
vStart21,,,,False,,,,,True,3,3.4.5,684
vStart22,,,,False,,,,,True,3,3.4.5,685
vEnd16,,,,False,,,,,True,3,3.4.5,686
vEnd17,,,,False,,,,,True,3,3.4.5,687
vEnd18,,,,False,,,,,True,3,3.4.5,688
vEnd14,,,,False,,,,,True,3,3.4.5,689
vSCBucket,Application,Application,"Bad field name(s) ""Application"" ",False,,,,,False,0,3.4.5,690
vSCTimeSeries,Month,Month,"Bad field name(s) ""Month"" ",False,,,,,False,0,3.4.5,691
vEnd19,,,,False,,,,,True,3,3.4.5,692
vEnd20,,,,False,,,,,True,3,3.4.5,693
vEnd21,,,,False,,,,,True,3,3.4.5,694
ClimberCustomReportQRCYj,,,,False,,,,,False,0,3.4.5,695
vSCDateTypeLabel,Application,Application,"Bad field name(s) ""Application"" ",False,,,,,False,0,3.4.5,696
vEnd22,,,,False,,,,,True,3,3.4.5,697
vEnd23,,,,False,,,,,True,3,3.4.5,698
vEnd24,,,,False,,,,,True,3,3.4.5,699
vTurnTime3,,,,False,,,,,True,3,3.4.5,700
vTurnTime4,,,,False,,,,,True,3,3.4.5,701
vTurnTime5,,,,False,,,,,True,3,3.4.5,702
vTurnTime6,,,,False,,,,,True,3,3.4.5,703
